S003,S007,S017,S019,X001,X003,X007,X011,X025A,X047,C001,D057,D063_B
DEU,2760601027,0.15866704613272606,0.1163248138802977,2,50,1,3,NA,5,3,4,1
DEU,2760601028,0.8447920483327219,0.619349009041585,2,21,6,0,NA,6,2,3,1
DEU,2760601029,1.4683095507047177,1.076473277642755,2,42,1,2,NA,4,2,2,1
DEU,2760601030,1.2776226558037496,0.9366735013223969,1,26,1,1,NA,3,2,3,1
DEU,2760601031,2.252233196426884,1.6511973580842259,1,39,4,3,NA,5,2,1,3
DEU,2760601032,1.6863105019031956,1.236298021923164,2,78,5,1,NA,5,3,1,1
DEU,2760601033,1.3640660174943708,1.0000483999225593,2,34,6,0,NA,5,2,2,3
DEU,2760601034,4.429173713322055,3.24719480448831,1,34,6,0,NA,5,2,3,2
DEU,2760601035,1.7553628914193724,1.2869229409232936,1,48,1,2,NA,8,2,2,1
DEU,2760601036,1.6459020665566921,1.206673069323088,2,36,1,2,NA,7,3,1,1
DEU,2760601037,1.418796429925711,1.040173335722662,1,27,1,0,NA,7,2,3,2
DEU,2760601038,3.1085851262637956,2.2790213535658324,1,47,1,2,NA,2,2,2,1
DEU,2760601039,3.0454661272541936,2.2327464276057136,1,59,1,8,NA,3,2,2,2
DEU,2760601040,1.7553628914193724,1.2869229409232936,1,49,1,0,NA,8,2,3,3
DEU,2760601041,1.7553628914193724,1.2869229409232936,1,42,1,2,NA,8,2,2,1
DEU,2760601042,2.860917222532442,2.097446644085368,1,40,1,3,NA,5,3,3,1
DEU,2760601043,1.6973588842257838,1.2443980089631845,2,51,1,1,NA,7,2,3,1
DEU,2760601044,1.105452031276749,0.8104487032820741,2,19,6,0,NA,7,1,2,2
DEU,2760601045,0.9440228895633759,0.6920988926417712,1,71,1,2,NA,5,3,2,1
DEU,2760601046,1.0163488738418012,0.745123807801907,1,62,1,1,NA,3,3,3,1
DEU,2760601047,0.8777325956278462,0.6434989704016467,2,64,1,1,NA,3,1,1,1
DEU,2760601048,1.025760458783265,0.7520237967619244,1,24,2,0,NA,4,1,3,1
DEU,2760601049,0.9440228895633759,0.6920988926417712,1,87,5,1,NA,5,2,1,1
DEU,2760601050,0.5792216732453224,0.42464932056108673,1,24,6,0,NA,7,2,NA,2
DEU,2760601051,0.7258173386922575,0.5321241486013618,2,61,1,2,NA,6,2,2,1
DEU,2760601052,0.4789678336514658,0.35114943816089866,1,29,6,0,NA,4,2,1,2
DEU,2760601053,1.1195694086889452,0.8207986867221005,2,88,3,5,NA,6,1,1,1
DEU,2760601054,0.840495455207271,0.616199014081577,1,64,2,0,NA,5,3,1,1
DEU,2760601055,0.9141513373578595,0.6701989276817152,2,26,6,0,NA,3,2,3,1
DEU,2760601056,0.9932291108334218,0.7281738349218635,2,25,1,1,NA,4,1,1,3
DEU,2760601057,0.9056604509432777,0.6639739376416992,2,38,2,1,NA,6,2,3,1
DEU,2760601058,0.5805515711174858,0.4256243190010893,1,59,1,2,NA,6,2,2,2
DEU,2760601059,1.0282156548549515,0.7538237938819292,1,54,2,0,NA,4,2,2,1
DEU,2760601060,0.9658127546995917,0.7080738670818121,1,44,3,1,NA,4,2,2,3
DEU,2760601061,0.6680179311713096,0.48974921640125335,2,60,1,2,NA,7,2,2,1
DEU,2760601062,0.6322129884592179,0.46349925840118616,2,71,3,2,NA,4,2,4,1
DEU,2760601063,0.5981471429645707,0.43852429836112217,2,45,1,1,NA,6,2,2,1
DEU,2760601064,0.6680179311713096,0.48974921640125335,2,60,1,2,NA,7,1,2,1
DEU,2760601065,0.7077102676635711,0.5188491698413278,1,50,1,2,NA,7,3,NA,1
DEU,2760601066,0.9515930774510754,0.6976488837617855,1,26,2,0,NA,6,2,2,1
DEU,2760601067,0.16644183369306598,0.1220248047603123,2,63,NA,NA,NA,NA,3,4,1
DEU,2760601068,0.27856245430007287,0.20422467324052263,1,75,1,2,NA,NA,1,NA,1
DEU,2760601069,0.1183609106225429,0.08677486116022208,1,62,1,3,NA,5,3,3,2
DEU,2760601070,0.4439812896299362,0.325499479200833,1,36,6,0,NA,4,1,1,3
DEU,2760601071,0.12930699310881094,0.09479984832024263,2,44,5,4,NA,4,3,1,1
DEU,2760601072,0.7395255167591726,0.5421741325213875,2,76,5,2,NA,4,2,2,1
DEU,2760601073,0.16859013025579145,0.1235998022403163,1,25,6,1,NA,5,3,4,1
DEU,2760601074,0.2862349420240925,0.20984966424053703,1,72,1,3,NA,4,3,NA,1
DEU,2760601075,0.47272754363592984,0.34657444548088695,1,21,6,0,NA,3,3,3,1
DEU,2760601076,0.1425036719941247,0.10447483284026737,1,62,3,2,NA,4,2,1,1
DEU,2760601077,0.14628876593797438,0.10724982840027447,1,53,6,0,NA,1,2,4,1
DEU,2760601078,0.07048458722466039,0.051674917320132255,2,20,6,0,NA,7,2,4,1
DEU,2760601079,0.05739020817566687,0.042074932680107674,2,64,3,1,NA,4,2,4,1
DEU,2760601080,0.07048458722466039,0.051674917320132255,2,27,6,0,NA,2,2,3,1
DEU,2760601081,0.09503654794152322,0.06967488852017832,1,66,3,2,NA,3,3,3,3
DEU,2760601082,0.18250290799534707,0.13379978592034245,2,42,1,2,NA,6,2,3,1
DEU,2760601083,0.36255061991900783,0.2657995747206802,2,41,6,1,NA,4,2,4,1
DEU,2760601084,0.16695333287466727,0.12239980416031324,1,63,1,2,NA,7,3,NA,1
DEU,2760601085,0.1425036719941247,0.10447483284026737,1,66,3,2,NA,3,3,3,1
DEU,2760601086,0.16695333287466727,0.12239980416031324,1,66,1,2,NA,6,3,4,1
DEU,2760601087,0.16695333287466727,0.12239980416031324,1,62,3,1,NA,4,2,4,2
DEU,2760601088,0.4574848680242108,0.33539946336085835,1,47,1,2,NA,6,1,4,2
DEU,2760601089,0.3824990880014589,0.28042455132071764,2,72,3,3,NA,3,2,4,1
DEU,2760601090,0.3358503626394195,0.24622460604063012,2,79,5,5,NA,4,2,1,3
DEU,2760601091,0.2569771888364976,0.1883996985604821,1,58,1,1,NA,8,3,2,1
DEU,2760601092,0.22966313253898776,0.1683747306004309,1,36,6,0,NA,5,1,3,1
DEU,2760601093,0.4574848680242108,0.33539946336085835,1,45,1,3,NA,6,3,3,1
DEU,2760601094,0.1456749669200528,0.1067998291202733,2,37,2,2,NA,4,2,3,1
DEU,2760601095,0.1425036719941247,0.10447483284026737,1,62,5,1,NA,5,2,3,1
DEU,2760601096,0.18250290799534707,0.13379978592034245,2,48,1,1,NA,5,2,3,1
DEU,2760601097,0.23027693155690931,0.16882472988043204,1,41,1,4,NA,6,3,3,1
DEU,2760601098,0.2893039371137004,0.21209966064054284,2,32,1,1,NA,5,3,3,1
DEU,2760601099,0.4574848680242108,0.33539946336085835,1,43,3,1,NA,5,3,3,1
DEU,2760601100,0.20040537935139285,0.14692476492037598,2,67,1,2,NA,5,2,4,1
DEU,2760601101,0.2100215639654975,0.15397475364039406,2,25,6,1,NA,2,2,2,1
DEU,2760601102,0.1456749669200528,0.1067998291202733,2,39,1,1,NA,5,2,4,1
DEU,2760601103,0.18250290799534707,0.13379978592034245,2,46,1,2,NA,8,2,4,1
DEU,2760601104,0.21933084907064132,0.16079974272041153,1,52,3,2,NA,5,3,3,1
DEU,2760601105,0.2569771888364976,0.1883996985604821,1,55,3,1,NA,4,1,NA,1
DEU,2760601106,0.4574848680242108,0.33539946336085835,1,45,6,0,NA,6,1,3,1
DEU,2760601107,0.47272754363592984,0.34657444548088695,1,19,6,0,NA,5,2,NA,3
DEU,2760601108,0.6529798552322311,0.4787242340412251,2,61,1,2,NA,7,1,2,1
DEU,2760601109,0.756098090243055,0.5543241130814186,1,62,1,1,NA,4,1,2,2
DEU,2760601110,0.8401885556983102,0.6159740144415764,2,55,1,2,NA,4,3,4,1
DEU,2760601111,0.8223883841785846,0.602924035321543,2,20,6,0,NA,6,2,2,1
DEU,2760601112,0.5223429642512568,0.38294938728098005,1,54,6,0,NA,7,2,3,3
DEU,2760601113,1.3452428476114426,0.9862484220025239,1,39,1,3,NA,5,2,2,3
DEU,2760601114,0.46045156327749837,0.3375744598808639,2,45,2,1,NA,5,2,3,1
DEU,2760601115,0.36357361828221046,0.26654957352068215,1,81,1,2,NA,5,3,3,1
DEU,2760601116,0.6005000391999368,0.4402492956011267,1,21,6,0,NA,5,3,2,1
DEU,2760601117,0.6005000391999368,0.4402492956011267,1,20,6,0,NA,5,2,3,1
DEU,2760601118,0.5811653701354074,0.4260743182810905,1,45,1,2,NA,5,2,3,1
DEU,2760601119,0.36357361828221046,0.26654957352068215,1,85,1,3,NA,7,3,2,1
DEU,2760601120,0.48592422252124357,0.3562494300009117,2,76,3,2,NA,5,3,4,1
DEU,2760601121,0.5811653701354074,0.4260743182810905,1,41,1,1,NA,7,3,2,3
DEU,2760601122,0.48592422252124357,0.3562494300009117,2,74,5,2,NA,3,2,3,1
DEU,2760601123,0.36357361828221046,0.26654957352068215,1,71,1,1,NA,7,3,2,1
DEU,2760601124,0.5925206519669565,0.4343993049611118,2,65,1,2,NA,5,2,3,1
DEU,2760601125,0.32643877769795543,0.23932461708061248,1,59,1,1,NA,9,2,2,2
DEU,2760601126,0.5925206519669565,0.4343993049611118,2,64,3,2,NA,3,2,3,1
DEU,2760601127,0.5925206519669565,0.4343993049611118,2,68,5,1,NA,7,2,3,1
DEU,2760601128,1.6613493418410519,1.2179980512031172,2,20,6,0,NA,1,2,3,1
DEU,2760601129,1.6613493418410519,1.2179980512031172,2,19,1,1,NA,5,2,4,3
DEU,2760601130,0.3801461917660929,0.2786995540807133,2,20,6,0,NA,6,2,2,1
DEU,2760601131,0.40162915739334787,0.29444952888075354,1,48,1,2,NA,6,2,2,1
DEU,2760601132,0.4054142513371975,0.29722452444076064,2,48,1,3,NA,6,2,2,2
DEU,2760601133,0.40162915739334787,0.29444952888075354,1,43,2,0,NA,4,2,3,1
DEU,2760601134,0.9094455448871275,0.6667489332017064,1,75,1,3,NA,4,2,2,1
DEU,2760601135,0.6195278087555055,0.4541992732811624,2,19,6,0,NA,8,2,4,1
DEU,2760601136,0.6606523429562507,0.48434922504123956,2,46,1,2,NA,5,2,NA,1
DEU,2760601137,0.2528851953836872,0.18539970336047448,1,58,1,2,NA,4,3,1,1
DEU,2760601138,0.07058688706098065,0.05174991720013244,1,62,1,0,NA,2,1,2,1
DEU,2760601139,0.11784941144094159,0.0863998617602211,1,23,6,0,NA,3,3,2,2
DEU,2760601140,0.18945929686512486,0.13889977776035548,2,71,5,4,NA,1,2,2,1
DEU,2760601141,0.1762626179798111,0.12922479324033073,1,39,1,2,NA,5,3,3,1
DEU,2760601142,0.37533809945904056,0.2751745597207042,2,25,1,1,NA,5,3,3,1
DEU,2760601143,0.09544574728680426,0.06997488804017907,2,33,6,2,NA,4,2,3,1
DEU,2760601144,0.29370283007547165,0.21532465548055105,2,71,1,1,NA,4,1,2,1
DEU,2760601145,0.2547265924374519,0.1867497012004779,1,65,1,2,NA,5,3,3,1
DEU,2760601146,0.15385895382567377,0.11279981952028868,2,68,5,4,NA,3,1,3,1
DEU,2760601147,0.3581517269572366,0.262574579880672,2,65,1,1,NA,6,3,3,1
DEU,2760601148,0.18025231159630128,0.13214978856033818,2,67,1,1,NA,6,3,3,1
DEU,2760601149,0.19733638426178501,0.14467476852037026,1,55,1,2,NA,6,3,3,1
DEU,2760601150,0.21974004841592235,0.16109974224041226,1,78,5,2,NA,5,3,2,1
DEU,2760601151,0.21974004841592235,0.16109974224041226,1,70,5,1,NA,4,1,2,1
DEU,2760601152,1.740734014825575,1.276197958083266,1,27,6,0,NA,4,3,2,1
DEU,2760601153,1.0582918067331084,0.7758737586019857,1,60,1,3,NA,8,2,NA,1
DEU,2760601154,1.321509285585142,0.9688484498424794,1,48,4,0,NA,7,3,2,1
DEU,2760601155,1.8828284874744186,1.3803727914035326,1,36,6,0,NA,3,2,2,1
DEU,2760601156,0.27876705397271345,0.20437467300052306,2,84,5,2,NA,2,1,1,1
DEU,2760601157,0.1479255633190986,0.10844982648027755,1,24,2,1,NA,4,3,2,2
DEU,2760601158,0.3720645046967922,0.2727745635606981,1,56,1,2,NA,2,2,2,1
DEU,2760601159,0.3656196150086157,0.268049571120686,2,53,1,3,NA,3,3,4,1
DEU,2760601160,0.15304055513511167,0.11219982048028715,2,26,2,3,NA,2,3,1,1
DEU,2760601161,0.389557776707557,0.28559954304073093,1,32,6,0,NA,4,1,3,2
DEU,2760601162,0.15703024875160188,0.11512481580029464,2,51,3,2,NA,3,2,3,1
DEU,2760601163,0.3185616903012953,0.2335496263205977,1,36,3,0,NA,2,2,2,3
DEU,2760601164,0.17053382714587642,0.12502479996031995,1,73,1,1,NA,1,2,3,3
DEU,2760601165,0.15058535906342538,0.11039982336028253,2,56,1,2,NA,3,2,2,1
DEU,2760601166,0.0849088641458173,0.06224990040015931,1,61,3,1,NA,5,2,1,NA
DEU,2760601167,0.2279240353215433,0.16709973264042763,2,90,5,3,NA,NA,2,2,1
DEU,2760601168,0.11938390898574552,0.087524859960224,2,65,1,3,NA,3,2,3,1
DEU,2760601169,0.12102070636686972,0.08872485804022706,1,18,6,0,NA,2,3,2,NA
DEU,2760601170,1.0951197478084027,0.8028737154020548,2,32,1,1,NA,6,2,2,1
DEU,2760601171,1.0163488738418012,0.745123807801907,1,64,1,2,NA,4,3,3,2
DEU,2760601172,1.8082519067969478,1.3256978788833929,1,32,2,0,NA,1,2,3,2
DEU,2760601173,1.1899516960772853,0.8723986041622326,2,36,3,4,NA,5,1,2,1
DEU,2760601174,0.8777325956278462,0.6434989704016467,2,64,3,3,NA,1,3,3,1
DEU,2760601175,0.8777325956278462,0.6434989704016467,2,61,5,1,NA,4,1,1,1
DEU,2760601176,1.025760458783265,0.7520237967619244,1,23,6,2,NA,4,3,2,3
DEU,2760601177,1.3538360338623447,0.9925484119225401,2,76,5,3,NA,5,1,1,2
DEU,2760601178,1.664213737258019,1.2200980478431225,1,33,6,0,NA,NA,3,3,NA
DEU,2760601179,1.0951197478084027,0.8028737154020548,2,36,1,2,NA,5,3,NA,3
DEU,2760601180,1.0951197478084027,0.8028737154020548,2,33,1,2,NA,4,2,1,1
DEU,2760601181,1.243352210636462,0.9115485415223329,1,55,6,0,NA,1,NA,1,NA
DEU,2760601182,0.7233621426205712,0.5303241514813573,2,46,3,1,NA,5,2,4,1
DEU,2760601183,0.7020837766659568,0.5147241764413173,1,57,2,0,NA,7,2,2,2
DEU,2760601184,1.1455535671142916,0.8398486562421492,1,19,6,0,NA,3,1,1,1
DEU,2760601185,0.8003939193697284,0.5867990611215017,1,49,1,1,NA,5,2,2,1
DEU,2760601186,1.3886179782112338,1.0180483711226054,1,58,1,2,NA,6,1,1,1
DEU,2760601187,2.2653275754758773,1.6607973427242504,1,74,1,2,NA,5,2,1,1
DEU,2760601188,0.9021822565083889,0.6614239417216927,2,62,1,2,NA,5,3,1,1
DEU,2760601189,3.3629025193559663,2.4654710552463097,1,32,1,1,NA,5,3,1,1
DEU,2760601190,1.8901940756894773,1.3857727827635464,1,64,1,1,NA,6,2,1,1
DEU,2760601191,2.4271659165345314,1.779447152884554,2,26,2,0,NA,5,2,2,3
DEU,2760601192,1.5119915808134694,1.1084982264028367,2,76,1,1,NA,5,2,1,2
DEU,2760601193,1.1403362754619584,0.8360236623621397,1,37,1,3,NA,10,1,1,1
DEU,2760601194,1.1455535671142916,0.8398486562421492,1,19,6,0,NA,5,1,1,1
DEU,2760601195,2.2653275754758773,1.6607973427242504,1,73,1,2,NA,9,2,1,2
DEU,2760601196,0.6468418650530153,0.4742242412412136,1,28,2,0,NA,6,2,1,1
DEU,2760601197,2.46153866153814,1.8046471125646186,1,17,6,0,NA,5,1,3,1
DEU,2760601198,2.46153866153814,1.8046471125646186,1,17,6,0,NA,5,2,2,1
DEU,2760601199,1.2345544247129197,0.9050985518423165,2,18,6,0,NA,6,2,4,1
DEU,2760601200,1.3705109071825472,1.0047733923625712,2,54,1,3,NA,5,3,1,2
DEU,2760601201,1.1455535671142916,0.8398486562421492,1,29,6,0,NA,10,3,1,1
DEU,2760601202,1.3915846734645214,1.020223367642611,2,79,6,0,NA,6,1,1,1
DEU,2760601203,2.1064559296705108,1.5443225290839524,2,61,1,3,NA,5,3,1,1
DEU,2760601204,0.8078618074211075,0.5922740523615158,2,44,1,0,NA,6,2,2,1
DEU,2760601205,0.5785055743910805,0.4241243214010854,1,68,1,2,NA,7,2,1,1
DEU,2760601206,0.6773272162764534,0.49657420548127085,2,34,1,3,NA,6,2,3,1
DEU,2760601207,0.5785055743910805,0.4241243214010854,1,69,2,2,NA,2,2,3,3
DEU,2760601208,1.2370096207846057,0.9068985489623209,2,53,1,3,NA,5,3,1,3
DEU,2760601209,1.279361753021194,0.9379484992824003,1,44,1,2,NA,4,2,3,1
DEU,2760601210,1.0293409530544744,0.7546487925619314,1,37,1,3,NA,4,2,3,1
DEU,2760601211,1.822778483554425,1.33634786184342,1,33,6,0,NA,5,2,3,2
DEU,2760601212,1.033944445688886,0.7580237871619399,1,26,1,0,NA,4,3,2,2
DEU,2760601213,1.1884171985324814,0.8712736059622298,2,46,1,2,NA,4,2,2,1
DEU,2760601214,0.6836698061283096,0.5012241980412827,2,20,6,0,NA,6,2,3,1
DEU,2760601215,0.8847912843339444,0.6486739621216602,2,67,3,3,NA,2,2,4,1
DEU,2760601216,2.2218501450397663,1.6289223937241688,1,20,6,0,NA,7,2,1,2
DEU,2760601217,0.5580456071270281,0.409124345401047,1,21,6,0,NA,6,2,2,3
DEU,2760601218,0.9094455448871275,0.6667489332017064,1,73,5,1,NA,4,1,1,2
DEU,2760601219,0.6473533642346168,0.47459924064121467,2,33,6,0,NA,6,3,1,1
DEU,2760601220,0.6534913544138324,0.4790992334412261,2,28,2,0,NA,5,2,3,1
DEU,2760601221,0.6534913544138324,0.4790992334412261,2,21,6,0,NA,7,3,2,1
DEU,2760601222,1.1572157484548016,0.8483986425621713,2,21,6,0,NA,4,2,3,1
DEU,2760601223,0.9094455448871275,0.6667489332017064,1,71,1,2,NA,5,2,2,2
DEU,2760601224,1.0649412960939253,0.780748750801998,2,27,1,0,NA,7,2,1,1
DEU,2760601225,0.6676087318260285,0.4894492168812526,2,55,1,2,NA,6,2,1,1
DEU,2760601226,1.448156482949626,1.061698301282717,1,66,1,2,NA,5,3,2,2
DEU,2760601227,1.6954151873356988,1.242973011243181,2,37,1,2,NA,3,3,3,1
DEU,2760601228,1.6954151873356988,1.242973011243181,2,35,1,1,NA,4,3,2,2
DEU,2760601229,1.448156482949626,1.061698301282717,1,60,5,0,NA,3,3,2,2
DEU,2760601230,1.7715262655579738,1.298772921963324,1,54,1,1,NA,3,1,2,1
DEU,2760601231,0.9574241681213302,0.7019238769217964,2,39,6,0,NA,4,3,NA,1
DEU,2760601232,1.71137396180166,1.254672992523211,2,29,1,2,NA,3,3,3,1
DEU,2760601233,1.9289657136548566,1.4141977372836192,2,75,1,2,NA,3,1,2,1
DEU,2760601234,0.7061757701187673,0.517724171641325,2,60,1,3,NA,3,3,3,1
DEU,2760601235,1.554343713050058,1.1395481767229163,1,36,6,0,NA,4,2,1,1
DEU,2760601236,2.0586819061089487,1.5092975851238628,1,27,6,0,NA,7,1,4,2
DEU,2760601237,1.1461673661322134,0.8402986555221506,2,50,1,3,NA,3,2,1,2
DEU,2760601238,1.1637629379792982,0.8531986348821834,2,70,3,2,NA,4,2,4,3
DEU,2760601239,0.6276094958248062,0.46012426380117755,2,35,6,1,NA,4,2,3,1
DEU,2760601240,1.1963965857654617,0.8771235966022447,2,43,1,3,NA,4,2,1,1
DEU,2760601241,1.0228960633662978,0.7499238001219192,2,31,1,4,NA,8,2,2,1
DEU,2760601242,1.3042206132470178,0.9561734701224471,2,55,NA,NA,NA,NA,2,1,1
DEU,2760601243,1.1963965857654617,0.8771235966022447,2,41,6,2,NA,3,2,4,1
DEU,2760601244,1.0324099481440823,0.7568987889619372,2,28,1,0,NA,4,2,3,1
DEU,2760601245,0.9493424810520296,0.6959988864017812,1,63,6,0,NA,NA,2,3,1
DEU,2760601246,0.5289924536120738,0.3878243794809925,1,29,6,0,NA,4,2,NA,2
DEU,2760601247,0.574822780283551,0.42142432572107846,1,25,6,0,NA,4,1,4,2
DEU,2760601248,0.7929260313183493,0.5813240698814877,1,53,6,0,NA,2,3,3,1
DEU,2760601249,0.7184517504771987,0.526724157241348,1,78,1,1,NA,4,3,1,1
DEU,2760601250,0.9056604509432777,0.6639739376416992,2,31,1,2,NA,6,2,1,3
DEU,2760601251,1.1195694086889452,0.8207986867221005,2,73,1,2,NA,7,2,2,1
DEU,2760601252,0.93389520576767,0.6846739045217523,2,56,1,2,NA,7,2,2,1
DEU,2760601253,0.9141513373578595,0.6701989276817152,2,29,6,1,NA,6,3,2,1
DEU,2760601254,0.6680179311713096,0.48974921640125335,2,63,1,2,NA,7,2,1,3
DEU,2760601255,1.059314805096311,0.7766237574019875,2,47,6,1,NA,5,2,1,1
DEU,2760601256,0.11447351684237296,0.08392486572021478,2,37,6,1,NA,NA,2,3,1
DEU,2760601257,0.21145376167398114,0.15502475196039672,1,35,1,2,NA,6,2,3,1
DEU,2760601258,0.40111765821174655,0.29407452948075263,1,51,1,2,NA,7,2,3,1
DEU,2760601259,0.15958774465960843,0.11699981280029943,1,23,6,0,NA,2,2,2,1
DEU,2760601260,0.39426356917828903,0.28904953752073975,2,53,1,3,NA,3,2,1,1
DEU,2760601261,0.39426356917828903,0.28904953752073975,2,52,3,3,NA,5,2,4,1
DEU,2760601262,0.28480274431560887,0.20879966592053437,2,40,6,1,NA,1,1,3,1
DEU,2760601263,0.1984616824613079,0.14549976720037236,2,56,1,2,NA,7,2,1,1
DEU,2760601264,0.1650096359845823,0.1209748064403096,2,24,6,0,NA,6,2,3,1
DEU,2760601265,0.3005569191089292,0.22034964744056393,2,77,5,3,NA,3,1,3,1
DEU,2760601266,0.1650096359845823,0.1209748064403096,2,27,6,1,NA,NA,2,2,2
DEU,2760601267,0.2606599829440271,0.1910996942404891,1,65,6,0,NA,5,1,4,1
DEU,2760601268,0.15437045300727506,0.11317481892028963,1,48,1,1,NA,4,3,4,1
DEU,2760601269,0.3594816248294,0.2635495783206745,1,45,2,1,NA,3,2,3,1
DEU,2760601270,0.491550713518858,0.3603744234009223,2,66,1,5,NA,2,3,2,1
DEU,2760601271,0.4820368287410736,0.3533994345609044,1,49,3,2,NA,2,2,4,1
DEU,2760601272,0.3819875888198576,0.28004955192071673,2,48,3,5,NA,4,2,4,1
DEU,2760601273,0.2271056366309812,0.1664997336004261,2,59,5,3,NA,5,2,1,3
DEU,2760601274,0.20286057542307917,0.14872476204038063,1,52,3,2,NA,3,2,2,1
DEU,2760601275,0.5150796758725181,0.37762439580096635,2,24,6,0,NA,5,2,3,1
DEU,2760601276,0.2271056366309812,0.1664997336004261,2,53,5,2,NA,3,2,1,3
DEU,2760601277,0.3819875888198576,0.28004955192071673,2,43,2,2,NA,3,2,1,1
DEU,2760601278,0.2661841741053212,0.1951496877604994,2,59,1,2,NA,5,3,3,1
DEU,2760601279,0.242655211751661,0.17789971536045526,1,49,2,2,NA,NA,2,2,3
DEU,2760601280,0.48889091777453114,0.35842442652091727,2,19,6,0,NA,5,2,4,1
DEU,2760601281,0.2100215639654975,0.15397475364039406,2,22,6,0,NA,3,2,4,1
DEU,2760601282,0.1965179855712229,0.1440747694803687,1,48,2,2,NA,5,2,3,1
DEU,2760601283,0.1456749669200528,0.1067998291202733,2,31,1,1,NA,5,2,3,1
DEU,2760601284,0.1425036719941247,0.10447483284026737,1,64,6,0,NA,2,2,1,1
DEU,2760601285,0.47272754363592984,0.34657444548088695,1,24,6,0,NA,NA,3,2,1
DEU,2760601286,0.47272754363592984,0.34657444548088695,1,21,2,0,NA,6,2,3,1
DEU,2760601287,0.5105784830744267,0.374324401080958,1,54,1,2,NA,4,2,2,1
DEU,2760601288,0.2461334061865499,0.1804497112804618,2,29,1,1,NA,3,2,3,1
DEU,2760601289,0.2893039371137004,0.21209966064054284,2,38,1,3,NA,2,1,1,3
DEU,2760601290,0.5346189446096882,0.39194937288100307,1,33,1,1,NA,6,2,2,1
DEU,2760601291,0.16695333287466727,0.12239980416031324,1,62,1,2,NA,4,2,4,1
DEU,2760601292,0.2913499338401056,0.2135996582405466,2,18,6,0,NA,4,2,2,1
DEU,2760601293,0.5580456071270281,0.409124345401047,1,23,6,0,NA,2,2,4,2
DEU,2760601294,1.603345334647463,1.1754731192430081,1,35,1,2,NA,6,1,1,3
DEU,2760601295,0.9094455448871275,0.6667489332017064,1,72,1,2,NA,5,2,2,1
DEU,2760601296,1.200386279381952,0.8800485919222522,2,80,5,4,NA,5,3,1,1
DEU,2760601297,1.200386279381952,0.8800485919222522,2,75,4,2,NA,5,3,2,1
DEU,2760601298,1.603345334647463,1.1754731192430081,1,33,1,1,NA,7,2,3,1
DEU,2760601299,1.1979310833102659,0.8782485948022477,1,59,1,2,NA,5,3,3,1
DEU,2760601300,2.6519186569301465,1.9442218892449754,2,44,1,2,NA,5,2,2,1
DEU,2760601301,1.2226876436997691,0.896398565762294,1,43,1,2,NA,4,2,1,1
DEU,2760601302,0.8457127468596043,0.6200240079615867,2,62,1,0,NA,5,2,1,1
DEU,2760601303,0.5580456071270281,0.409124345401047,1,20,6,0,NA,6,2,2,1
DEU,2760601304,1.1979310833102659,0.8782485948022477,1,56,1,1,NA,5,2,3,1
DEU,2760601305,0.4428559914304134,0.3246744805208309,2,46,1,2,NA,4,1,1,2
DEU,2760601306,0.4673056523109559,0.34259945184087676,2,88,5,2,NA,3,1,2,2
DEU,2760601307,0.34966084054265484,0.25634958984065603,1,82,1,4,NA,7,1,2,2
DEU,2760601308,0.19027769555568697,0.139499776800357,2,44,1,1,NA,4,2,3,2
DEU,2760601309,0.28050615119015787,0.2056496709605263,1,39,3,1,NA,4,1,2,1
DEU,2760601310,0.24009771584365444,0.17602471836045047,1,44,1,1,NA,1,3,4,2
DEU,2760601311,0.30065921894524944,0.22042464732056413,2,25,6,0,NA,5,2,4,1
DEU,2760601312,0.5588640058175902,0.40972434444104855,1,46,1,0,NA,4,1,3,1
DEU,2760601313,0.5476110238223615,0.40147435764102746,2,71,5,2,NA,5,2,4,2
DEU,2760601314,0.4428559914304134,0.3246744805208309,2,47,1,1,NA,5,3,3,1
DEU,2760601315,1.2631983788825927,0.9260985182423701,2,43,1,2,NA,6,2,4,1
DEU,2760601316,0.2633197786883539,0.19304969112049405,2,54,3,2,NA,2,2,3,1
DEU,2760601317,0.17411432141708558,0.12764979576032667,1,61,1,2,NA,5,3,3,2
DEU,2760601318,0.6530821550685514,0.47879923392122536,1,34,2,0,NA,3,3,3,2
DEU,2760601319,2.927821315485893,2.1464965656054935,1,94,5,3,NA,7,2,2,1
DEU,2760601320,3.806167710131661,2.7904455352871413,2,52,3,2,NA,5,2,3,1
DEU,2760601321,3.1524717560451876,2.3111963020859148,1,63,1,2,NA,7,2,NA,1
DEU,2760601322,3.1524717560451876,2.3111963020859148,1,66,2,3,NA,6,2,2,1
DEU,2760601323,2.177656615749413,1.5965224455640858,1,50,1,4,NA,6,2,2,2
DEU,2760601324,0.4343651050158316,0.31844949048081495,1,26,6,0,NA,6,2,1,3
DEU,2760601325,0.16695333287466727,0.12239980416031324,1,64,3,3,NA,5,3,2,1
DEU,2760601326,0.2893039371137004,0.21209966064054284,2,37,6,1,NA,3,2,4,1
DEU,2760601327,0.2862349420240925,0.20984966424053703,1,74,1,1,NA,4,1,NA,1
DEU,2760601328,0.5346189446096882,0.39194937288100307,1,36,2,2,NA,4,1,3,1
DEU,2760601329,0.3824990880014589,0.28042455132071764,2,77,5,2,NA,4,1,4,1
DEU,2760601330,0.15549575120679793,0.11399981760029174,1,60,1,7,NA,4,1,1,1
