"","COUNTRY_(ISO)","CODE","YEAR","ML_WKS","ML_BEF","ML_AFT","ML_PAY","PL_WKS","PL_PAY","CC_WKS","CC_PAY","X12","X13","X14"
"1125","US",22,1993,0,"0","0",0,0,0,12,0,NA,NA,NA
"1126","US",22,1994,0,"0","0",0,0,0,12,0,NA,NA,NA
"1127","US",22,1995,0,"0","0",0,0,0,12,0,NA,NA,NA
"1128","US",22,1996,0,"0","0",0,0,0,12,0,NA,NA,NA
"1129","US",22,1997,0,"0","0",0,0,0,12,0,NA,NA,NA
"1130","US",22,1998,0,"0","0",0,0,0,12,0,NA,NA,NA
"1131","US",22,1999,0,"0","0",0,0,0,12,0,NA,NA,NA
"1132","US",22,2000,0,"0","0",0,0,0,12,0,NA,NA,NA
"1133","US",22,2001,0,"0","0",0,0,0,12,0,NA,NA,NA
"1134","US",22,2002,0,"0","0",0,0,0,12,0,NA,NA,NA
"1135","US",22,2003,0,"0","0",0,0,0,12,0,NA,NA,NA
"1136","US",22,2004,0,"0","0",0,0,0,12,0,NA,NA,NA
"1137","US",22,2005,0,"0","0",0,0,0,12,0,NA,NA,NA
"1138","US",22,2006,0,"0","0",0,0,0,12,0,NA,NA,NA
"1139","US",22,2007,0,"0","0",0,0,0,12,0,NA,NA,NA
"1140","US",22,2008,0,"0","0",0,0,0,12,0,NA,NA,NA
"1141","US",22,2009,0,"0","0",0,0,0,12,0,NA,NA,NA
"1142","US",22,2010,0,"0","0",0,0,0,12,0,NA,NA,NA
